高清频道,#genre#
湖南电视剧 8M,http://124.232.233.15:6610/000000001001/201500000155/index.m3u8?m3u8_level=2
湖南经视 12M,http://124.232.233.15:6610/000000001001/201500000234/index.m3u8?m3u8_level=2
湖南经视 8M,http://124.232.233.15:6610/000000001001/201500000068/index.m3u8?m3u8_level=2
湖南都市 12M,http://124.232.233.15:6610/000000001001/201500000235/index.m3u8?m3u8_level=2
湖南都市 8M,http://124.232.233.15:6610/000000001001/201500000151/index.m3u8?m3u8_level=2
湖南金鹰卡通 12M,http://124.232.233.15:6610/000000001001/201500000238/index.m3u8?m3u8_level=2
湖南金鹰卡通 8M,http://124.232.233.15:6610/000000001001/201500000154/index.m3u8?m3u8_level=2
湖南金鹰纪实 12M,http://124.232.233.15:6610/000000001001/201500000240/index.m3u8?m3u8_level=2
湖南金鹰纪实 8M,http://124.232.233.15:6610/000000001001/201500000156/index.m3u8?m3u8_level=2
长沙政法,http://124.232.233.15:6610/000000001001/201500000229/index.m3u8?m3u8_level=2
长沙新闻,http://124.232.233.15:6610/000000001001/201500000232/index.m3u8?m3u8_level=2
湖南快乐购 12M,http://124.232.233.15:6610/000000001001/201500000243/index.m3u8?m3u8_level=2
湖南快乐购 8M,http://124.232.233.15:6610/000000001001/201500000223/index.m3u8?m3u8_level=2
好吃厨房,http://124.232.233.15:6610/000000001001/201500000085/index.m3u8?m3u8_level=2
狗狗TV,http://124.232.233.15:6610/000000001001/201500000333/index.m3u8?m3u8_level=2
浏阳电视台,http://124.232.233.15:6610/000000001001/201500000334/index.m3u8?m3u8_level=2
测试TEST1,http://124.232.233.15:6610/000000001001/201500000230/index.m3u8?m3u8_level=2
测试TEST2,http://124.232.233.15:6610/000000001001/201500000231/index.m3u8?m3u8_level=2
信源检修中1,http://124.232.233.15:6610/000000001001/201500000323/index.m3u8?m3u8_level=2
信源检修中2,http://124.232.233.15:6610/000000001001/201500000329/index.m3u8?m3u8_level=2
信源检修中3,http://124.232.233.15:6610/000000001001/201500000331/index.m3u8?m3u8_level=2

宁夏有线,#genre#
中宁电视台,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&programid=4200900229&playtoken=ABCDEFGHI
宁夏教育,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900218.m3u8
CCTV1,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900119.m3u8
CCTV2,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900137.m3u8
CCTV3,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900129.m3u8
CCTV4,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=sd&programid=4200900207.m3u8
CCTV5,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900130.m3u8
CCTV5+,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900120.m3u8
CCTV6,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900131.m3u8
CCTV7,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900138.m3u8
CCTV8,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900132.m3u8
CCTV9,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900139.m3u8
CCTV10,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900140.m3u8
CCTV12,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900141.m3u8
CCTV13,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900274.m3u8
CCTV14,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900142.m3u8
中国教育1,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900220.m3u8
东方卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900123.m3u8
四川卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900198.m3u8
天津卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900133.m3u8
山东卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900134.m3u8
广东卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900127.m3u8
江苏卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900125.m3u8
浙江卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900126.m3u8
深圳卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900128.m3u8
湖北卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900135.m3u8
湖南卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900124.m3u8
辽宁卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900143.m3u8
江西卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900275.m3u8
黑龙江卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900136.m3u8
全纪实,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900152.m3u8
动漫秀场,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900156.m3u8
劲爆体育,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900153.m3u8
幸福彩,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900155.m3u8
极速汽车,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900148.m3u8
游戏风云,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900157.m3u8
生活时尚,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900151.m3u8
都市剧场,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900149.m3u8
魅力足球,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900154.m3u8
求索纪录,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900158.m3u8
湖南茶频道,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900150.m3u8
聚鲨环球精选,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900205.m3u8
CCTV1,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900256.m3u8
CCTV4,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900004.m3u8
CCTV5,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900005.m3u8
CCTV6,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900006.m3u8
CCTV8,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900008.m3u8
CCTV9,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900009.m3u8
CCTV10,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900010.m3u8
CCTV11,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900011.m3u8
CCTV12,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900012.m3u8
CCTV13,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900013.m3u8
CCTV14,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900015.m3u8
CCTV15,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900060.m3u8
CGTN,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900058.m3u8
CGTN纪录,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900059.m3u8
中国教育1,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900061.m3u8
中国教育4,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900221.m3u8
东南卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900052.m3u8
东方卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900031.m3u8
云南卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900040.m3u8
内蒙古卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900042.m3u8
北京卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900030.m3u8
吉林卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900046.m3u8
四川卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900039.m3u8
天津卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900032.m3u8
宁夏卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900017.m3u8
安徽卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900034.m3u8
山东卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900029.m3u8
山西卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900044.m3u8
广东卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900053.m3u8
广西卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900054.m3u8
新疆卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900062.m3u8
江苏卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900027.m3u8
江西卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900051.m3u8
河南卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900048.m3u8
浙江卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900028.m3u8
海南卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900056.m3u8
深圳卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900055.m3u8
湖北卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900050.m3u8
湖南卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900021.m3u8
甘肃卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900035.m3u8
西藏卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900063.m3u8
贵州卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900041.m3u8
辽宁卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900045.m3u8
重庆卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900033.m3u8
陕西卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900049.m3u8
青海卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900036.m3u8
黑龙江卫视,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900047.m3u8
NNM新动漫,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900104.m3u8
NNM游戏竞技,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900173.m3u8
中华特产,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900069.m3u8
环球旅游,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=http&accesstoken=R5EDED88FU30990082K776ABB09I32F98767PBM323A1A7V0Z9C465W1616B8D311E6D9E9&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900074.m3u8
